Fecha,A3_Tmax,A3_Tmin,A4_Tmax,A4_Tmin,B3_Tmax,B3_Tmin,B4_Tmax,B4_Tmin,C1_Tmax,C1_Tmin,C2_Tmax,C2_Tmin,C3_Tmax,C3_Tmin,C4_Tmax,C4_Tmin,D1_Tmax,D1_Tmin,D2_Tmax,D2_Tmin,D3_Tmax,D3_Tmin,E1_Tmax,E1_Tmin
2021-01-11 00:00:00,0.754108,0.2562654,0.23885609999999996,0.0857452,1.0820186,0.2634429,1.05241,0.14891889999999997,0.9494476999999999,0.2787802,0.2290162,0.019562099999999992,0.6204882,-0.052605900000000004,0.39270619999999995,-0.06844489999999999,0.3957291,0.0224178,1.219302,-0.3341273,0.9899814,-1.1772700999999999,0.11829939999999999,-0.3740795
2021-01-12 00:00:00,0.842036,0.19473020000000002,0.27112139999999996,0.06619910000000001,1.271571,0.10496010000000001,1.0599304999999999,0.031780399999999986,0.9834933000000001,0.21535189999999996,0.260584,0.001445100000000006,0.7274717000000002,-0.15760680000000005,0.4209684,-0.16053889999999998,0.48330229999999996,0.005020500000000004,1.0614084000000001,-0.5097181,0.7697547,-1.7962428,0.30229170000000005,-0.4437338
2021-01-13 00:00:00,0.8857837,0.11094789999999999,0.2919986,0.0642307,1.5736779,0.1590406,1.2581471999999998,0.020332700000000023,1.0449194,0.26615199999999994,0.32093279999999996,0.042619999999999984,0.8295132000000001,-0.13631620000000003,0.5094957,-0.0952619,0.520643,0.117368,1.6571014000000002,-0.20139010000000004,1.3829822999999999,-1.4408064999999999,0.40130260000000006,-0.3186419
2021-01-14 00:00:00,0.8826474,0.3691605,0.2646536,0.0402213,1.6488082999999998,0.22239979999999998,1.1702856,0.004517500000000027,1.0580995,0.4046169,0.29904970000000003,0.07434489999999999,0.8654904999999999,-0.07619420000000003,0.45091970000000003,-0.09890669999999999,0.5439556,0.1758096,1.3817120999999999,-0.053711600000000054,1.6017385,-1.0413955000000001,0.4167027,-0.3061583
2021-01-15 00:00:00,0.9757931999999999,0.3103291,0.29260850000000005,0.06723939999999999,1.7227641,0.5007868999999999,1.372968,0.06093240000000002,1.1767378,0.41933129999999996,0.3438335,0.0687216,0.9362107999999999,0.046049999999999994,0.5157083,-0.06412589999999999,0.59534,0.27797,1.5603171000000002,0.14397930000000006,1.7608245000000002,-0.8220718000000001,0.33319299999999996,-0.230916
2021-01-16 00:00:00,1.045769,0.3531448,0.3372088,0.087251,1.6085034,0.36790029999999996,1.3533076,0.1406742,1.1914581000000002,0.1889127,0.35928590000000005,0.05178190000000001,0.982738,-0.036460000000000006,0.5715743,-0.021113400000000004,0.7144106000000001,0.0967583,1.8777598,0.14955549999999995,2.0937242999999994,-0.7736716,0.4038343,-0.2622309
2021-01-17 00:00:00,0.9814231,0.25187329999999997,0.3236253,0.0862804,2.0911207,0.40851970000000004,1.5830879,0.12837889999999996,1.1661628,0.43812470000000003,0.40071809999999997,0.0818584,1.1631117,0.02499640000000002,0.6481009999999998,-0.056744,0.6483726,0.1335812,2.3027961,0.2818725,2.2019468,-0.8400764000000002,0.5096536,-0.2327249
2021-01-18 00:00:00,0.9868859999999999,0.2677768,0.3448615,0.0793012,1.7360525,0.5385722,1.4177819999999999,0.20045860000000001,1.2727847,0.5100366999999999,0.33542310000000003,0.12315219999999999,1.0308231,0.0538178,0.6791065999999999,-0.03225470000000001,0.7219124999999998,0.2558811,1.9348449000000003,0.5403559,2.3472052000000003,-0.43443390000000004,0.48510570000000003,-0.13497430000000002
2021-01-19 00:00:00,0.9672276,0.3305643,0.2951547,0.11423919999999999,1.5490403,0.43030270000000004,1.2714427,0.20202179999999997,1.3609239,0.4297345000000001,0.3836145,0.07017780000000001,0.9625608,-0.016385300000000012,0.5633026,0.01629449999999999,0.7325552,0.16950130000000002,2.2196064,0.35830290000000015,2.0817707000000003,-0.44218779999999996,0.41781500000000005,-0.1770563
2021-01-20 00:00:00,0.8150135999999999,0.5034411000000001,0.3245954,0.2121526,1.2665869,0.5067302,1.1693211000000001,0.6706531999999998,1.409389,0.9497421000000001,0.3649255,0.2233536,0.7356379,0.1082209,0.5780166999999999,0.2413957,0.8211845,0.48360739999999997,1.8211320000000004,0.8933518000000001,1.7692787,0.0839354,0.4099311,0.026730499999999987
2021-01-21 00:00:00,1.0800233,0.5377084999999999,0.34767229999999993,0.16773890000000002,1.9026605,0.7959613000000001,1.5235348,0.6961165,1.5375836999999999,0.9826075000000001,0.422122,0.15030190000000002,0.9890470000000001,0.5075339,0.6002807,0.39967199999999997,0.8961528999999999,0.5485506,2.3560557,1.110239,2.5588744000000005,1.1821997000000002,0.5190273,0.25355639999999996
2021-01-22 00:00:00,1.0879575,0.6921157,0.362612,0.243874,1.9231278,1.0373101,1.5230766999999998,0.8696775999999999,1.2999494,0.6511625,0.4289696,0.17108020000000002,1.0028829,0.532968,0.5888325,0.29717999999999994,0.7333707999999999,0.29766719999999997,2.1056279,0.8700334,2.5535395999999997,1.0642017000000001,0.45857980000000004,0.08565940000000001
2021-01-23 00:00:00,1.0691142,0.6807282,0.3410396,0.18614969999999997,1.8295062999999998,0.7955769,1.4267675999999998,0.6041780999999999,1.2794429,0.730059,0.4184928,0.12172499999999999,0.9458797,0.4501952,0.5644458,0.2780468,0.7061257000000001,0.3333518000000001,2.1797082999999997,0.7697090000000002,2.5780374999999998,0.8430769,0.4859219,0.08363489999999998
