datetime,Demanda real
2015-09-26 00:00:00+00:00,601054.0
2015-09-27 00:00:00+00:00,554357.0
2015-09-28 00:00:00+00:00,662649.0
2015-09-29 00:00:00+00:00,673372.0
2015-09-30 00:00:00+00:00,671560.0
2015-10-01 00:00:00+00:00,671445.0
2015-10-02 00:00:00+00:00,669872.0
2015-10-03 00:00:00+00:00,596939.0
2015-10-04 00:00:00+00:00,557236.0
2015-10-05 00:00:00+00:00,676400.0
2015-10-06 00:00:00+00:00,683638.0
2015-10-07 00:00:00+00:00,671545.0
2015-10-08 00:00:00+00:00,664545.0
2015-10-09 00:00:00+00:00,649398.0
2015-10-10 00:00:00+00:00,585958.0
2015-10-11 00:00:00+00:00,544679.0
2015-10-12 00:00:00+00:00,556235.0
2015-10-13 00:00:00+00:00,655249.0
2015-10-14 00:00:00+00:00,662560.0
2015-10-15 00:00:00+00:00,662830.0
2015-10-16 00:00:00+00:00,665626.0
2015-10-17 00:00:00+00:00,600813.0
2015-10-18 00:00:00+00:00,552082.0
2015-10-19 00:00:00+00:00,665923.0
2015-10-20 00:00:00+00:00,674317.0
2015-10-21 00:00:00+00:00,670047.0
2015-10-22 00:00:00+00:00,667414.0
2015-10-23 00:00:00+00:00,668645.0
2015-10-24 00:00:00+00:00,595070.0
2015-10-25 00:00:00+00:00,548332.0
2015-10-26 00:00:00+00:00,661662.0
2015-10-27 00:00:00+00:00,677141.0
2015-10-28 00:00:00+00:00,676021.0
2015-10-29 00:00:00+00:00,676168.0
2015-10-30 00:00:00+00:00,669963.0
2015-10-31 00:00:00+00:00,597457.0
2015-11-01 00:00:00+00:00,548552.0
2015-11-02 00:00:00+00:00,635436.0
2015-11-03 00:00:00+00:00,680081.0
2015-11-04 00:00:00+00:00,682888.0
2015-11-05 00:00:00+00:00,677916.0
2015-11-06 00:00:00+00:00,674721.0
2015-11-07 00:00:00+00:00,598179.0
2015-11-08 00:00:00+00:00,556148.0
2015-11-09 00:00:00+00:00,648089.0
2015-11-10 00:00:00+00:00,672223.0
2015-11-11 00:00:00+00:00,677061.0
2015-11-12 00:00:00+00:00,680518.0
2015-11-13 00:00:00+00:00,677814.0
2015-11-14 00:00:00+00:00,602359.0
2015-11-15 00:00:00+00:00,558004.0
2015-11-16 00:00:00+00:00,674047.0
2015-11-17 00:00:00+00:00,696056.0
2015-11-18 00:00:00+00:00,696663.0
2015-11-19 00:00:00+00:00,693437.0
2015-11-20 00:00:00+00:00,693129.0
2015-11-21 00:00:00+00:00,627462.0
2015-11-22 00:00:00+00:00,588389.0
2015-11-23 00:00:00+00:00,722436.0
2015-11-24 00:00:00+00:00,755503.0
2015-11-25 00:00:00+00:00,748223.0
2015-11-26 00:00:00+00:00,740558.0
2015-11-27 00:00:00+00:00,727724.0
2015-11-28 00:00:00+00:00,653716.0
2015-11-29 00:00:00+00:00,607665.0
2015-11-30 00:00:00+00:00,734262.0
2015-12-01 00:00:00+00:00,751922.0
2015-12-02 00:00:00+00:00,750910.0
2015-12-03 00:00:00+00:00,742434.0
2015-12-04 00:00:00+00:00,734123.0
2015-12-05 00:00:00+00:00,659551.0
2015-12-06 00:00:00+00:00,606591.0
2015-12-07 00:00:00+00:00,640868.0
2015-12-08 00:00:00+00:00,615096.0
2015-12-09 00:00:00+00:00,719249.0
2015-12-10 00:00:00+00:00,734568.0
2015-12-11 00:00:00+00:00,732882.0
2015-12-12 00:00:00+00:00,665499.0
2015-12-13 00:00:00+00:00,622071.0
2015-12-14 00:00:00+00:00,740890.0
2015-12-15 00:00:00+00:00,744536.0
2015-12-16 00:00:00+00:00,735962.0
2015-12-17 00:00:00+00:00,733313.0
2015-12-18 00:00:00+00:00,717495.0
2015-12-19 00:00:00+00:00,655989.0
2015-12-20 00:00:00+00:00,607378.0
2015-12-21 00:00:00+00:00,705450.0
2015-12-22 00:00:00+00:00,714098.0
2015-12-23 00:00:00+00:00,700065.0
2015-12-24 00:00:00+00:00,614529.0
2015-12-25 00:00:00+00:00,522764.0
2015-12-26 00:00:00+00:00,577822.0
2015-12-27 00:00:00+00:00,572914.0
2015-12-28 00:00:00+00:00,657162.0
2015-12-29 00:00:00+00:00,653616.0
2015-12-30 00:00:00+00:00,648940.0
2015-12-31 00:00:00+00:00,600299.0
2016-01-01 00:00:00+00:00,522134.0
2016-01-02 00:00:00+00:00,584304.0
2016-01-03 00:00:00+00:00,587613.0
2016-01-04 00:00:00+00:00,670114.0
2016-01-05 00:00:00+00:00,666278.0
2016-01-06 00:00:00+00:00,590707.0
2016-01-07 00:00:00+00:00,717494.0
2016-01-08 00:00:00+00:00,720888.0
2016-01-09 00:00:00+00:00,652682.0
2016-01-10 00:00:00+00:00,621578.0
2016-01-11 00:00:00+00:00,723701.0
2016-01-12 00:00:00+00:00,745506.0
2016-01-13 00:00:00+00:00,759701.0
2016-01-14 00:00:00+00:00,765560.0
2016-01-15 00:00:00+00:00,760065.0
2016-01-16 00:00:00+00:00,692894.0
2016-01-17 00:00:00+00:00,657797.0
2016-01-18 00:00:00+00:00,773838.0
2016-01-19 00:00:00+00:00,779773.0
2016-01-20 00:00:00+00:00,776877.0
2016-01-21 00:00:00+00:00,773068.0
2016-01-22 00:00:00+00:00,758502.0
2016-01-23 00:00:00+00:00,666751.0
2016-01-24 00:00:00+00:00,615081.0
2016-01-25 00:00:00+00:00,726586.0
2016-01-26 00:00:00+00:00,745115.0
2016-01-27 00:00:00+00:00,746156.0
2016-01-28 00:00:00+00:00,745400.0
2016-01-29 00:00:00+00:00,738905.0
2016-01-30 00:00:00+00:00,665689.0
2016-01-31 00:00:00+00:00,618703.0
2016-02-01 00:00:00+00:00,718639.0
2016-02-02 00:00:00+00:00,733393.0
2016-02-03 00:00:00+00:00,737164.0
2016-02-04 00:00:00+00:00,739416.0
2016-02-05 00:00:00+00:00,739535.0
2016-02-06 00:00:00+00:00,671821.0
2016-02-07 00:00:00+00:00,619674.0
2016-02-08 00:00:00+00:00,728356.0
2016-02-09 00:00:00+00:00,742855.0
2016-02-10 00:00:00+00:00,742008.0
2016-02-11 00:00:00+00:00,741116.0
2016-02-12 00:00:00+00:00,739639.0
2016-02-13 00:00:00+00:00,665419.0
2016-02-14 00:00:00+00:00,625642.0
2016-02-15 00:00:00+00:00,754555.0
2016-02-16 00:00:00+00:00,770808.0
2016-02-17 00:00:00+00:00,780988.0
2016-02-18 00:00:00+00:00,785525.0
2016-02-19 00:00:00+00:00,771147.0
2016-02-20 00:00:00+00:00,683720.0
2016-02-21 00:00:00+00:00,632903.0
2016-02-22 00:00:00+00:00,733072.0
2016-02-23 00:00:00+00:00,737611.0
2016-02-24 00:00:00+00:00,745213.0
2016-02-25 00:00:00+00:00,739254.0
2016-02-26 00:00:00+00:00,752166.0
2016-02-27 00:00:00+00:00,695603.0
2016-02-28 00:00:00+00:00,638542.0
2016-02-29 00:00:00+00:00,732473.0
2016-03-01 00:00:00+00:00,748208.0
2016-03-02 00:00:00+00:00,746680.0
2016-03-03 00:00:00+00:00,738326.0
2016-03-04 00:00:00+00:00,741985.0
2016-03-05 00:00:00+00:00,666845.0
2016-03-06 00:00:00+00:00,622068.0
2016-03-07 00:00:00+00:00,760181.0
2016-03-08 00:00:00+00:00,764094.0
2016-03-09 00:00:00+00:00,775364.0
2016-03-10 00:00:00+00:00,767254.0
2016-03-11 00:00:00+00:00,751315.0
2016-03-12 00:00:00+00:00,668405.0
2016-03-13 00:00:00+00:00,616695.0
2016-03-14 00:00:00+00:00,742593.0
2016-03-15 00:00:00+00:00,755810.0
2016-03-16 00:00:00+00:00,746172.0
2016-03-17 00:00:00+00:00,747066.0
2016-03-18 00:00:00+00:00,738879.0
2016-03-19 00:00:00+00:00,655471.0
2016-03-20 00:00:00+00:00,607658.0
2016-03-21 00:00:00+00:00,714742.0
2016-03-22 00:00:00+00:00,716196.0
2016-03-23 00:00:00+00:00,701181.0
2016-03-24 00:00:00+00:00,611025.0
2016-03-25 00:00:00+00:00,566845.0
2016-03-26 00:00:00+00:00,587003.0
2016-03-27 00:00:00+00:00,560418.0
2016-03-28 00:00:00+00:00,620419.0
2016-03-29 00:00:00+00:00,683707.0
2016-03-30 00:00:00+00:00,685768.0
2016-03-31 00:00:00+00:00,699494.0
2016-04-01 00:00:00+00:00,700893.0
2016-04-02 00:00:00+00:00,631456.0
2016-04-03 00:00:00+00:00,593808.0
2016-04-04 00:00:00+00:00,712060.0
2016-04-05 00:00:00+00:00,722843.0
2016-04-06 00:00:00+00:00,706603.0
2016-04-07 00:00:00+00:00,699680.0
2016-04-08 00:00:00+00:00,704321.0
2016-04-09 00:00:00+00:00,625579.0
2016-04-10 00:00:00+00:00,583318.0
2016-04-11 00:00:00+00:00,700009.0
2016-04-12 00:00:00+00:00,714587.0
2016-04-13 00:00:00+00:00,702807.0
2016-04-14 00:00:00+00:00,699676.0
2016-04-15 00:00:00+00:00,691265.0
2016-04-16 00:00:00+00:00,620751.0
2016-04-17 00:00:00+00:00,573806.0
2016-04-18 00:00:00+00:00,678673.0
2016-04-19 00:00:00+00:00,699844.0
2016-04-20 00:00:00+00:00,702537.0
2016-04-21 00:00:00+00:00,691994.0
2016-04-22 00:00:00+00:00,682141.0
2016-04-23 00:00:00+00:00,599934.0
2016-04-24 00:00:00+00:00,554878.0
2016-04-25 00:00:00+00:00,659113.0
2016-04-26 00:00:00+00:00,672490.0
2016-04-27 00:00:00+00:00,679197.0
2016-04-28 00:00:00+00:00,678054.0
2016-04-29 00:00:00+00:00,673120.0
2016-04-30 00:00:00+00:00,599064.0
2016-05-01 00:00:00+00:00,528978.0
2016-05-02 00:00:00+00:00,608285.0
2016-05-03 00:00:00+00:00,662484.0
2016-05-04 00:00:00+00:00,668992.0
2016-05-05 00:00:00+00:00,670189.0
2016-05-06 00:00:00+00:00,670639.0
2016-05-07 00:00:00+00:00,598896.0
2016-05-08 00:00:00+00:00,556871.0
2016-05-09 00:00:00+00:00,667320.0
2016-05-10 00:00:00+00:00,680810.0
2016-05-11 00:00:00+00:00,678720.0
2016-05-12 00:00:00+00:00,677076.0
2016-05-13 00:00:00+00:00,670108.0
2016-05-14 00:00:00+00:00,594366.0
2016-05-15 00:00:00+00:00,538633.0
2016-05-16 00:00:00+00:00,611900.0
2016-05-17 00:00:00+00:00,651099.0
2016-05-18 00:00:00+00:00,668236.0
2016-05-19 00:00:00+00:00,666115.0
2016-05-20 00:00:00+00:00,667060.0
2016-05-21 00:00:00+00:00,599426.0
2016-05-22 00:00:00+00:00,553554.0
2016-05-23 00:00:00+00:00,650708.0
2016-05-24 00:00:00+00:00,665117.0
2016-05-25 00:00:00+00:00,675180.0
2016-05-26 00:00:00+00:00,672282.0
2016-05-27 00:00:00+00:00,670937.0
2016-05-28 00:00:00+00:00,600693.0
2016-05-29 00:00:00+00:00,546269.0
2016-05-30 00:00:00+00:00,651130.0
2016-05-31 00:00:00+00:00,662446.0
2016-06-01 00:00:00+00:00,668332.0
2016-06-02 00:00:00+00:00,675117.0
2016-06-03 00:00:00+00:00,677647.0
2016-06-04 00:00:00+00:00,605075.0
2016-06-05 00:00:00+00:00,560500.0
2016-06-06 00:00:00+00:00,672406.0
2016-06-07 00:00:00+00:00,700237.0
2016-06-08 00:00:00+00:00,717521.0
2016-06-09 00:00:00+00:00,725753.0
2016-06-10 00:00:00+00:00,712454.0
2016-06-11 00:00:00+00:00,626996.0
2016-06-12 00:00:00+00:00,577107.0
2016-06-13 00:00:00+00:00,715282.0
2016-06-14 00:00:00+00:00,723720.0
2016-06-15 00:00:00+00:00,709099.0
2016-06-16 00:00:00+00:00,674332.0
2016-06-17 00:00:00+00:00,670054.0
2016-06-18 00:00:00+00:00,606977.0
2016-06-19 00:00:00+00:00,561514.0
2016-06-20 00:00:00+00:00,675245.0
2016-06-21 00:00:00+00:00,704107.0
2016-06-22 00:00:00+00:00,714271.0
2016-06-23 00:00:00+00:00,708466.0
2016-06-24 00:00:00+00:00,674827.0
2016-06-25 00:00:00+00:00,641502.0
2016-06-26 00:00:00+00:00,584595.0
2016-06-27 00:00:00+00:00,706604.0
2016-06-28 00:00:00+00:00,738537.0
2016-06-29 00:00:00+00:00,738034.0
2016-06-30 00:00:00+00:00,742969.0
2016-07-01 00:00:00+00:00,736071.0
2016-07-02 00:00:00+00:00,660202.0
2016-07-03 00:00:00+00:00,614152.0
2016-07-04 00:00:00+00:00,729036.0
2016-07-05 00:00:00+00:00,753318.0
2016-07-06 00:00:00+00:00,759228.0
2016-07-07 00:00:00+00:00,747973.0
2016-07-08 00:00:00+00:00,754069.0
2016-07-09 00:00:00+00:00,688169.0
2016-07-10 00:00:00+00:00,641407.0
2016-07-11 00:00:00+00:00,775289.0
2016-07-12 00:00:00+00:00,773629.0
2016-07-13 00:00:00+00:00,742932.0
2016-07-14 00:00:00+00:00,729275.0
2016-07-15 00:00:00+00:00,718806.0
2016-07-16 00:00:00+00:00,648614.0
2016-07-17 00:00:00+00:00,602213.0
2016-07-18 00:00:00+00:00,738422.0
2016-07-19 00:00:00+00:00,763379.0
2016-07-20 00:00:00+00:00,777484.0
2016-07-21 00:00:00+00:00,775619.0
2016-07-22 00:00:00+00:00,752943.0
2016-07-23 00:00:00+00:00,659374.0
2016-07-24 00:00:00+00:00,607574.0
2016-07-25 00:00:00+00:00,709599.0
2016-07-26 00:00:00+00:00,773350.0
2016-07-27 00:00:00+00:00,774710.0
2016-07-28 00:00:00+00:00,773906.0
2016-07-29 00:00:00+00:00,768202.0
2016-07-30 00:00:00+00:00,686514.0
2016-07-31 00:00:00+00:00,627133.0
2016-08-01 00:00:00+00:00,731432.0
2016-08-02 00:00:00+00:00,746666.0
2016-08-03 00:00:00+00:00,754171.0
2016-08-04 00:00:00+00:00,752765.0
2016-08-05 00:00:00+00:00,730827.0
2016-08-06 00:00:00+00:00,648440.0
2016-08-07 00:00:00+00:00,598579.0
2016-08-08 00:00:00+00:00,706083.0
2016-08-09 00:00:00+00:00,711455.0
2016-08-10 00:00:00+00:00,682871.0
2016-08-11 00:00:00+00:00,679862.0
2016-08-12 00:00:00+00:00,686021.0
2016-08-13 00:00:00+00:00,625944.0
2016-08-14 00:00:00+00:00,578029.0
2016-08-15 00:00:00+00:00,595032.0
2016-08-16 00:00:00+00:00,684310.0
2016-08-17 00:00:00+00:00,697019.0
2016-08-18 00:00:00+00:00,708628.0
2016-08-19 00:00:00+00:00,713387.0
2016-08-20 00:00:00+00:00,656535.0
2016-08-21 00:00:00+00:00,598601.0
2016-08-22 00:00:00+00:00,720283.0
2016-08-23 00:00:00+00:00,736937.0
2016-08-24 00:00:00+00:00,734816.0
2016-08-25 00:00:00+00:00,729635.0
2016-08-26 00:00:00+00:00,728383.0
2016-08-27 00:00:00+00:00,661257.0
2016-08-28 00:00:00+00:00,625046.0
2016-08-29 00:00:00+00:00,747727.0
2016-08-30 00:00:00+00:00,752091.0
2016-08-31 00:00:00+00:00,753873.0
2016-09-01 00:00:00+00:00,757648.0
2016-09-02 00:00:00+00:00,763546.0
2016-09-03 00:00:00+00:00,692212.0
2016-09-04 00:00:00+00:00,654723.0
2016-09-05 00:00:00+00:00,798366.0
2016-09-06 00:00:00+00:00,818153.0
2016-09-07 00:00:00+00:00,811364.0
2016-09-08 00:00:00+00:00,762885.0
2016-09-09 00:00:00+00:00,752148.0
2016-09-10 00:00:00+00:00,668769.0
2016-09-11 00:00:00+00:00,619239.0
2016-09-12 00:00:00+00:00,743509.0
2016-09-13 00:00:00+00:00,734967.0
2016-09-14 00:00:00+00:00,692176.0
2016-09-15 00:00:00+00:00,679493.0
2016-09-16 00:00:00+00:00,678127.0
2016-09-17 00:00:00+00:00,609268.0
2016-09-18 00:00:00+00:00,562813.0
2016-09-19 00:00:00+00:00,669156.0
2016-09-20 00:00:00+00:00,691221.0
2016-09-21 00:00:00+00:00,689825.0
2016-09-22 00:00:00+00:00,696230.0
2016-09-23 00:00:00+00:00,689948.0
2016-09-24 00:00:00+00:00,608672.0
2016-09-25 00:00:00+00:00,562078.0
2016-09-26 00:00:00+00:00,677686.0
2016-09-27 00:00:00+00:00,696725.0
2016-09-28 00:00:00+00:00,699878.0
2016-09-29 00:00:00+00:00,688313.0
2016-09-30 00:00:00+00:00,685077.0
2016-10-01 00:00:00+00:00,610175.0
2016-10-02 00:00:00+00:00,563384.0
2016-10-03 00:00:00+00:00,674937.0
2016-10-04 00:00:00+00:00,695720.0
2016-10-05 00:00:00+00:00,696361.0
2016-10-06 00:00:00+00:00,693388.0
2016-10-07 00:00:00+00:00,676241.0
2016-10-08 00:00:00+00:00,605269.0
2016-10-09 00:00:00+00:00,559357.0
2016-10-10 00:00:00+00:00,663488.0
2016-10-11 00:00:00+00:00,668181.0
2016-10-12 00:00:00+00:00,580376.0
2016-10-13 00:00:00+00:00,661890.0
2016-10-14 00:00:00+00:00,655996.0
2016-10-15 00:00:00+00:00,589110.0
2016-10-16 00:00:00+00:00,550684.0
2016-10-17 00:00:00+00:00,672097.0
2016-10-18 00:00:00+00:00,685327.0
2016-10-19 00:00:00+00:00,682392.0
2016-10-20 00:00:00+00:00,679124.0
2016-10-21 00:00:00+00:00,675605.0
2016-10-22 00:00:00+00:00,610404.0
2016-10-23 00:00:00+00:00,568239.0
2016-10-24 00:00:00+00:00,676807.0
2016-10-25 00:00:00+00:00,688250.0
2016-10-26 00:00:00+00:00,684830.0
2016-10-27 00:00:00+00:00,683247.0
2016-10-28 00:00:00+00:00,677705.0
2016-10-29 00:00:00+00:00,596908.0
2016-10-30 00:00:00+00:00,543534.0
2016-10-31 00:00:00+00:00,602022.0
2016-11-01 00:00:00+00:00,558031.0
2016-11-02 00:00:00+00:00,664149.0
2016-11-03 00:00:00+00:00,677747.0
2016-11-04 00:00:00+00:00,690290.0
2016-11-05 00:00:00+00:00,618156.0
2016-11-06 00:00:00+00:00,565477.0
2016-11-07 00:00:00+00:00,685168.0
2016-11-08 00:00:00+00:00,715651.0
2016-11-09 00:00:00+00:00,718646.0
2016-11-10 00:00:00+00:00,719652.0
2016-11-11 00:00:00+00:00,716119.0
2016-11-12 00:00:00+00:00,637538.0
2016-11-13 00:00:00+00:00,588729.0
2016-11-14 00:00:00+00:00,703427.0
2016-11-15 00:00:00+00:00,728419.0
2016-11-16 00:00:00+00:00,725135.0
2016-11-17 00:00:00+00:00,726992.0
2016-11-18 00:00:00+00:00,722356.0
2016-11-19 00:00:00+00:00,643907.0
2016-11-20 00:00:00+00:00,607589.0
2016-11-21 00:00:00+00:00,720550.0
2016-11-22 00:00:00+00:00,738220.0
2016-11-23 00:00:00+00:00,740451.0
2016-11-24 00:00:00+00:00,744223.0
2016-11-25 00:00:00+00:00,750516.0
2016-11-26 00:00:00+00:00,678184.0
2016-11-27 00:00:00+00:00,626055.0
2016-11-28 00:00:00+00:00,731107.0
2016-11-29 00:00:00+00:00,752412.0
2016-11-30 00:00:00+00:00,748478.0
2016-12-01 00:00:00+00:00,750283.0
2016-12-02 00:00:00+00:00,742082.0
2016-12-03 00:00:00+00:00,673726.0
2016-12-04 00:00:00+00:00,625821.0
2016-12-05 00:00:00+00:00,698622.0
2016-12-06 00:00:00+00:00,644730.0
2016-12-07 00:00:00+00:00,702445.0
2016-12-08 00:00:00+00:00,629043.0
2016-12-09 00:00:00+00:00,676611.0
2016-12-10 00:00:00+00:00,641814.0
2016-12-11 00:00:00+00:00,614638.0
2016-12-12 00:00:00+00:00,732602.0
2016-12-13 00:00:00+00:00,759681.0
2016-12-14 00:00:00+00:00,766567.0
2016-12-15 00:00:00+00:00,768888.0
2016-12-16 00:00:00+00:00,763680.0
2016-12-17 00:00:00+00:00,679956.0
2016-12-18 00:00:00+00:00,645114.0
2016-12-19 00:00:00+00:00,770477.0
2016-12-20 00:00:00+00:00,772041.0
2016-12-21 00:00:00+00:00,763458.0
2016-12-22 00:00:00+00:00,748619.0
2016-12-23 00:00:00+00:00,711059.0
2016-12-24 00:00:00+00:00,610646.0
2016-12-25 00:00:00+00:00,535566.0
2016-12-26 00:00:00+00:00,586792.0
2016-12-27 00:00:00+00:00,678484.0
2016-12-28 00:00:00+00:00,685002.0
2016-12-29 00:00:00+00:00,687473.0
2016-12-30 00:00:00+00:00,684900.0
2016-12-31 00:00:00+00:00,628918.0
2017-01-01 00:00:00+00:00,563509.0
2017-01-02 00:00:00+00:00,695578.0
2017-01-03 00:00:00+00:00,750407.0
2017-01-04 00:00:00+00:00,746002.0
2017-01-05 00:00:00+00:00,713017.0
2017-01-06 00:00:00+00:00,608260.0
2017-01-07 00:00:00+00:00,664342.0
2017-01-08 00:00:00+00:00,651385.0
2017-01-09 00:00:00+00:00,777113.0
2017-01-10 00:00:00+00:00,802871.0
2017-01-11 00:00:00+00:00,781035.0
2017-01-12 00:00:00+00:00,770574.0
2017-01-13 00:00:00+00:00,766470.0
2017-01-14 00:00:00+00:00,707224.0
2017-01-15 00:00:00+00:00,665724.0
2017-01-16 00:00:00+00:00,782376.0
2017-01-17 00:00:00+00:00,805609.0
2017-01-18 00:00:00+00:00,840728.0
2017-01-19 00:00:00+00:00,847356.0
2017-01-20 00:00:00+00:00,834010.0
2017-01-21 00:00:00+00:00,733071.0
2017-01-22 00:00:00+00:00,675371.0
2017-01-23 00:00:00+00:00,796001.0
2017-01-24 00:00:00+00:00,802149.0
2017-01-25 00:00:00+00:00,809042.0
2017-01-26 00:00:00+00:00,817146.0
2017-01-27 00:00:00+00:00,800020.0
2017-01-28 00:00:00+00:00,704441.0
2017-01-29 00:00:00+00:00,654533.0
2017-01-30 00:00:00+00:00,759648.0
2017-01-31 00:00:00+00:00,761214.0
2017-02-01 00:00:00+00:00,755610.0
2017-02-02 00:00:00+00:00,757709.0
2017-02-03 00:00:00+00:00,746703.0
2017-02-04 00:00:00+00:00,665511.0
2017-02-05 00:00:00+00:00,622330.0
2017-02-06 00:00:00+00:00,735659.0
2017-02-07 00:00:00+00:00,741410.0
2017-02-08 00:00:00+00:00,748866.0
2017-02-09 00:00:00+00:00,761459.0
2017-02-10 00:00:00+00:00,770539.0
2017-02-11 00:00:00+00:00,693688.0
2017-02-12 00:00:00+00:00,637648.0
2017-02-13 00:00:00+00:00,742558.0
2017-02-14 00:00:00+00:00,748366.0
2017-02-15 00:00:00+00:00,734207.0
2017-02-16 00:00:00+00:00,737186.0
2017-02-17 00:00:00+00:00,731515.0
2017-02-18 00:00:00+00:00,663878.0
2017-02-19 00:00:00+00:00,612421.0
2017-02-20 00:00:00+00:00,719376.0
2017-02-21 00:00:00+00:00,730683.0
2017-02-22 00:00:00+00:00,731293.0
2017-02-23 00:00:00+00:00,735491.0
2017-02-24 00:00:00+00:00,725181.0
2017-02-25 00:00:00+00:00,650765.0
2017-02-26 00:00:00+00:00,604139.0
2017-02-27 00:00:00+00:00,701739.0
2017-02-28 00:00:00+00:00,708990.0
2017-03-01 00:00:00+00:00,725166.0
2017-03-02 00:00:00+00:00,723360.0
2017-03-03 00:00:00+00:00,732990.0
2017-03-04 00:00:00+00:00,666354.0
2017-03-05 00:00:00+00:00,615430.0
2017-03-06 00:00:00+00:00,700745.0
2017-03-07 00:00:00+00:00,709644.0
2017-03-08 00:00:00+00:00,698401.0
2017-03-09 00:00:00+00:00,692826.0
2017-03-10 00:00:00+00:00,681896.0
2017-03-11 00:00:00+00:00,608948.0
2017-03-12 00:00:00+00:00,563825.0
2017-03-13 00:00:00+00:00,698621.0
2017-03-14 00:00:00+00:00,713322.0
2017-03-15 00:00:00+00:00,695852.0
2017-03-16 00:00:00+00:00,694874.0
2017-03-17 00:00:00+00:00,685715.0
2017-03-18 00:00:00+00:00,606119.0
2017-03-19 00:00:00+00:00,558567.0
2017-03-20 00:00:00+00:00,655137.0
2017-03-21 00:00:00+00:00,694296.0
2017-03-22 00:00:00+00:00,711711.0
2017-03-23 00:00:00+00:00,727362.0
2017-03-24 00:00:00+00:00,735014.0
2017-03-25 00:00:00+00:00,665752.0
2017-03-26 00:00:00+00:00,602818.0
2017-03-27 00:00:00+00:00,714879.0
2017-03-28 00:00:00+00:00,707471.0
2017-03-29 00:00:00+00:00,698292.0
2017-03-30 00:00:00+00:00,687118.0
2017-03-31 00:00:00+00:00,684086.0
2017-04-01 00:00:00+00:00,612871.0
2017-04-02 00:00:00+00:00,572812.0
2017-04-03 00:00:00+00:00,676006.0
2017-04-04 00:00:00+00:00,687772.0
2017-04-05 00:00:00+00:00,684546.0
2017-04-06 00:00:00+00:00,680818.0
2017-04-07 00:00:00+00:00,676034.0
2017-04-08 00:00:00+00:00,608709.0
2017-04-09 00:00:00+00:00,558487.0
2017-04-10 00:00:00+00:00,653978.0
2017-04-11 00:00:00+00:00,662609.0
2017-04-12 00:00:00+00:00,650738.0
2017-04-13 00:00:00+00:00,563967.0
2017-04-14 00:00:00+00:00,519756.0
2017-04-15 00:00:00+00:00,544830.0
2017-04-16 00:00:00+00:00,515986.0
2017-04-17 00:00:00+00:00,572483.0
2017-04-18 00:00:00+00:00,653862.0
2017-04-19 00:00:00+00:00,672651.0
2017-04-20 00:00:00+00:00,675629.0
2017-04-21 00:00:00+00:00,671677.0
2017-04-22 00:00:00+00:00,607266.0
2017-04-23 00:00:00+00:00,555278.0
2017-04-24 00:00:00+00:00,638920.0
2017-04-25 00:00:00+00:00,676983.0
2017-04-26 00:00:00+00:00,683357.0
2017-04-27 00:00:00+00:00,690556.0
2017-04-28 00:00:00+00:00,685875.0
2017-04-29 00:00:00+00:00,614970.0
2017-04-30 00:00:00+00:00,561789.0
2017-05-01 00:00:00+00:00,540182.0
2017-05-02 00:00:00+00:00,646682.0
2017-05-03 00:00:00+00:00,676123.0
2017-05-04 00:00:00+00:00,679438.0
2017-05-05 00:00:00+00:00,676163.0
2017-05-06 00:00:00+00:00,603335.0
2017-05-07 00:00:00+00:00,551797.0
2017-05-08 00:00:00+00:00,658465.0
2017-05-09 00:00:00+00:00,677995.0
2017-05-10 00:00:00+00:00,682142.0
2017-05-11 00:00:00+00:00,678352.0
2017-05-12 00:00:00+00:00,670679.0
2017-05-13 00:00:00+00:00,600644.0
2017-05-14 00:00:00+00:00,549906.0
2017-05-15 00:00:00+00:00,649196.0
2017-05-16 00:00:00+00:00,685984.0
2017-05-17 00:00:00+00:00,682670.0
2017-05-18 00:00:00+00:00,677153.0
2017-05-19 00:00:00+00:00,665881.0
2017-05-20 00:00:00+00:00,601059.0
2017-05-21 00:00:00+00:00,560421.0
2017-05-22 00:00:00+00:00,669530.0
2017-05-23 00:00:00+00:00,693265.0
2017-05-24 00:00:00+00:00,703436.0
2017-05-25 00:00:00+00:00,713101.0
2017-05-26 00:00:00+00:00,709001.0
2017-05-27 00:00:00+00:00,631777.0
2017-05-28 00:00:00+00:00,572771.0
2017-05-29 00:00:00+00:00,677488.0
2017-05-30 00:00:00+00:00,688484.0
2017-05-31 00:00:00+00:00,693979.0
2017-06-01 00:00:00+00:00,704044.0
2017-06-02 00:00:00+00:00,708480.0
2017-06-03 00:00:00+00:00,632101.0
2017-06-04 00:00:00+00:00,565676.0
2017-06-05 00:00:00+00:00,659386.0
2017-06-06 00:00:00+00:00,694739.0
2017-06-07 00:00:00+00:00,706027.0
2017-06-08 00:00:00+00:00,719927.0
2017-06-09 00:00:00+00:00,716649.0
2017-06-10 00:00:00+00:00,650394.0
2017-06-11 00:00:00+00:00,614088.0
2017-06-12 00:00:00+00:00,748522.0
2017-06-13 00:00:00+00:00,777667.0
2017-06-14 00:00:00+00:00,791379.0
2017-06-15 00:00:00+00:00,795907.0
2017-06-16 00:00:00+00:00,795876.0
2017-06-17 00:00:00+00:00,730826.0
2017-06-18 00:00:00+00:00,675606.0
2017-06-19 00:00:00+00:00,796296.0
2017-06-20 00:00:00+00:00,809839.0
2017-06-21 00:00:00+00:00,809567.0
